mae,mse,max_err,avg_err,std_err
0.05709586122731662,0.05862663504705074,7.86557837500763,-0.00016480290626027472,0.24216968556349383
0.05718174646027062,0.059126086167840715,7.914130323839142,-0.00013621862547481012,0.24319906018174609
0.06868735666574816,0.04995005059996113,6.959823504121953,0.0020846616779319972,0.2235226138565957
0.06871993817801882,0.05002547512530606,6.957344347495344,0.0020459753042282943,0.22369168163606712
